0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701194,2,0.0,0.0,0.0
1612701194,2,0.0,0.0,0.0
1612701194,2,0.0,0.0,0.0
1612701194,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701195,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701196,2,0.0,0.0,0.0
1612701197,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701198,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701199,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701200,2,0.0,0.0,0.0
1612701201,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701202,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701203,2,0.0,0.0,0.0
1612701204,2,0.0,0.0,0.0
0,1,0.0,0.0,0.0
0,1,0.0,0.0,0.0
1612701205,2,0.0,0.0,0.0
